"BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","Cluster"
1876.872139,1,0,0,0,741.088191,0,0,0,0.083333,1,0,2300,940.91574,583.146807,0,3
1496.172117,1,0,0,0,1357.679075,0,0,0,0.25,4,0,6500,368.342402,318.402704,0,3
1851.622011,1,200,200,0,152.692363,0.083333,0.083333,0,0.083333,1,1,2000,712.34021,798.280589,0,3
766.491179,1,799.92,0,799.92,0,1,0,1,0,0,24,5200,1351.417476,250.54894,0,2
1922.172543,1,0,0,0,1810.839188,0,0,0,0.166667,5,0,2000,481.087934,655.365553,0,3
1459.534846,1,0,0,0,1275.554446,0,0,0,0.25,6,0,5500,827.318305,334.942449,0,3
45.160837,0.727273,0,0,0,79.46115,0,0,0,0.083333,1,0,6500,486.597254,89.975046,0,1
1295.733461,1,705.84,620,85.84,0,0.416667,0.083333,0.416667,0,0,8,1500,417.88231,571.226809,0,2
1105.969915,1,0,0,0,291.608512,0,0,0,0.416667,7,0,1200,366.079307,463.040434,0,3
994.231031,1,487.6,0,487.6,38.690552,0.75,0,0.75,0.083333,1,9,1000,755.610568,801.233778,0,2
860.268175,1,0,0,0,1974.202963,0,0,0,0.333333,5,0,2500,749.789889,292.755072,0,3
406.707189,1,0,0,0,211.485981,0,0,0,0.166667,2,0,5000,602.755235,206.910997,0,1
2551.808695,1,179.9,179.9,0,196.095144,0.25,0.25,0,0.166667,3,7,3000,586.174437,924.177666,0,3
4.652161,0.727273,398.64,0,398.64,0,1,0,1,0,0,12,2000,445.721684,43.143334,0.1,2
1541.047251,1,100,0,100,0,0.166667,0,0.166667,0,0,2,7000,325.179537,329.548006,0,1
1783.266003,1,129.05,129.05,0,1412.345077,0.083333,0.083333,0,0.25,4,1,2000,581.851472,418.990497,0,3
312.928384,1,0,0,0,1800.188812,0,0,0,0.083333,1,0,2800,28.380195,193.738387,0,1
478.530825,1,0,0,0,96.176909,0,0,0,0.25,4,0,500,175.481779,191.85798,0,1
26.96054,0.636364,157.45,0,157.45,0,0.416667,0,0.416667,0,0,5,1000,238.253379,116.450584,0,1
2408.162021,1,0,0,0,615.181965,0,0,0,0.333333,5,0,2500,516.675665,810.048137,0,3
16.135672,0.636364,50,50,0,0,0.083333,0.083333,0,0,0,1,7000,109.329805,205.427298,0,1
94.02407,0.636364,1099.5,849,250.5,0,0.5,0.166667,0.25,0,0,8,6000,1442.251089,95.209217,0,2
540.691281,1,0,0,0,155.663715,0,0,0,0.166667,3,0,2200,1561.37344,375.333662,0.083333,3
2713.833113,1,317.62,0,317.62,225.464718,0.833333,0,0.75,0.083333,1,10,4500,665.76969,754.751563,0,2
1196.364009,1,0,0,0,1376.669494,0,0,0,0.25,7,0,1500,293.144474,307.355494,0,3
1113.954035,1,87.09,0,87.09,0,0.583333,0,0.5,0,0,8,4500,276.653239,327.757053,0,1
212.25194,1,0,0,0,310.679119,0,0,0,0.166667,3,0,300,332.528057,193.718315,0.083333,1
854.166159,1,567.68,536,31.68,237.518629,0.25,0.166667,0.083333,0.333333,5,7,3500,1697.132875,416.006812,0.083333,3
1157.305572,1,0,0,0,1195.791823,0,0,0,0.166667,5,0,1200,328.141952,293.804549,0,3
1832.521787,1,0,0,0,131.233151,0,0,0,0.166667,3,0,2000,495.043669,1041.361298,0,3
432.109743,1,334.48,281.98,52.5,473.763157,0.25,0.166667,0.166667,0.25,3,6,1200,634.297592,206.14725,0,1
325.038037,1,512.16,105,407.16,0,0.833333,0.083333,0.75,0,0,13,2500,567.449456,238.252068,0,2
3136.079106,1,555,0,555,1728.321044,1,0,0.916667,0.083333,4,12,3500,1045.129438,780.780114,0,2
2525.683344,1,0,0,0,285.193204,0,0,0,0.166667,5,0,7000,1483.38461,702.052491,0,3
112.01654,0.636364,825,600,225,0,0.5,0.083333,0.416667,0,0,7,3000,218.826147,190.513321,0.2,2
121.117428,0.909091,968.64,0,968.64,0,1,0,1,0,0,24,3000,764.973252,189.162675,0.181818,2
299.030773,1,805.8,540,265.8,0,1,0.083333,1,0,0,13,4000,845.966736,184.444816,0,2
3027.570865,1,0,0,0,2081.583331,0,0,0,0.083333,3,0,4500,1074.265678,883.685949,0,3
765.109593,1,0,0,0,457.076354,0,0,0,0.25,3,0,1200,269.369459,271.528169,0,1
757.470201,1,118.7,0,118.7,1520.641388,0.5,0,0.5,0.166667,4,12,2000,305.892501,211.984193,0.083333,1
1253.188317,1,320.34,0,320.34,0,0.666667,0,0.666667,0,0,11,1500,1229.226379,324.954747,0,2
1084.652647,1,0,0,0,37.460952,0,0,0,0.166667,2,0,1200,272.517748,277.546713,0,1
468.851415,1,0,0,0,147.205289,0,0,0,0.083333,1,0,600,164.403739,276.486072,0,1
252.717781,1,463.34,0,463.34,0,0.833333,0,0.833333,0,0,10,4000,162.949236,184.464721,0,2
954.060867,1,279.76,0,578.55,325.076569,0.583333,0,0.666667,0.333333,4,14,1000,956.028747,1033.373322,0,3
1631.385579,1,0,0,0,1755.575907,0,0,0,0.083333,3,0,3500,398.316441,566.30971,0,3
1044.878512,1,0,0,0,168.888837,0,0,0,0.166667,2,0,1200,348.658967,269.844517,0,1
1944.394136,1,575.88,375.88,200,0,0.583333,0.333333,0.416667,0,0,12,4500,406.891744,399.881036,0,2
64.180193,0.727273,602.2,502.2,100,0,0.416667,0.416667,0.166667,0,0,9,2500,590.403543,69.987515,0,2
333.085021,0.636364,980,980,0,0,0.083333,0.083333,0,0,0,1,1000,1485.205378,163.396716,0,2
719.592571,0.727273,124.13,45.65,78.48,0,0.25,0.083333,0.166667,0,0,3,3000,1486.14717,390.098144,0,1
1473.542308,1,240.02,0,240.02,0,0.583333,0,0.5,0,0,12,1500,613.733389,535.262291,0,2
1359.527692,1,92.1,0,92.1,0,0.25,0,0.25,0,0,3,1500,487.05295,495.317878,0,1
288.350729,1,296.16,0,296.16,1113.678595,0.333333,0,0.25,0.166667,5,8,1500,58.787935,135.413354,0,1
4383.571529,1,0,0,0,1805.853456,0,0,0,0.333333,6,0,5000,1161.700956,994.581254,0,3
440.161534,1,365,116,249,0,0.25,0.083333,0.166667,0,0,6,800,230.655936,209.080877,0,1
1994.005447,1,0,0,0,1512.2157,0,0,0,0.083333,6,0,6000,689.917064,577.743307,0,3
137.507638,1,0,0,0,94.989817,0,0,0,0.083333,1,0,500,158.139197,171.611073,0,1
292.176394,1,400.04,275.04,125,410.694889,0.583333,0.166667,0.333333,0.25,4,7,3000,681.432786,167.945758,0,1
701.345445,1,70.98,0,70.98,0,0.166667,0,0.166667,0,0,2,1000,379.261644,260.465386,0,1
2112.383095,1,0,0,0,1437.963388,0,0,0,0.25,5,0,2500,763.38027,705.382787,0,3
1446.080403,1,0,0,0,75.50221,0,0,0,0.083333,1,0,1700,361.533622,496.679318,0,1
745.342323,1,49.25,49.25,0,0,0.083333,0.083333,0,0,0,1,1000,370.390221,215.208576,0,1
3249.347926,1,438.12,59.2,378.92,2195.21579,1,0.083333,1,0.416667,6,27,5000,1021.827215,744.223511,0,3
2859.393734,1,0,0,0,841.853868,0,0,0,0.333333,7,0,3500,890.878231,1015.570692,0,3
1070.59508,1,0,0,0,54.379041,0,0,0,0.25,3,0,1200,1513.629514,502.813712,0.083333,3
969.583332,1,0,0,0,19.587825,0,0,0,0.083333,1,0,2500,481.98,301.076813,0,1
1120.057407,1,417.72,0,417.72,1176.894248,0.333333,0,0.333333,0.166667,2,4,2000,1362.230146,973.111675,0,3
1363.93317,1,74,74,0,0,0.083333,0.083333,0,0,0,1,1500,330.099968,273.120559,0,1
462.340941,1,125,0,125,0,0.416667,0,0.416667,0,0,5,500,250.788354,350.085005,0,1
387.967458,1,944.49,0,944.49,0,1,0,1,0,0,23,1000,831.708548,218.808215,0,2
87.217542,0.727273,205.46,205.46,0,0,0.416667,0.416667,0,0,0,5,1600,335.650351,141.824682,0.090909,1
2444.389258,1,0,0,0,702.838293,0,0,0,0.25,3,0,2500,494.810805,856.617955,0,3
91.011429,0.636364,1023.55,788.15,235.4,0,0.75,0.333333,0.5,0,0,20,3000,853.805054,112.459858,0.166667,2
1363.414177,1,0,0,0,56.326164,0,0,0,0.083333,1,0,1500,307.813989,364.040306,0,1
41.13959,0.909091,235,0,235,0,1,0,0.916667,0,0,12,3000,265.356425,158.051064,0,2
83.442168,1,0,0,0,91.564073,0,0,0,0.083333,1,0,750,36.205265,292.340434,0,1
1096.228243,1,313.38,313.38,0,0,0.083333,0.083333,0,0,0,1,5000,502.501173,303.90853,0,1
2006.793571,1,485.92,129.2,356.72,0,1,0.083333,1,0,0,24,4500,461.233712,730.057807,0,2
1132.798883,1,411.24,242.45,168.79,0,0.5,0.333333,0.416667,0,0,13,3000,814.752576,706.375896,0,2
1103.861429,1,714,45,669,0,1,0.083333,1,0,0,13,1200,615.631157,564.048565,0,2
50.682705,0.909091,434.6,64,370.6,0,0.833333,0.083333,0.833333,0,0,11,4000,538.381397,136.480614,0.1,2
2075.314278,1,588.67,277.63,311.04,0,1,0.083333,1,0,0,17,2500,604.791592,492.941701,0,2
1827.647786,1,596.64,0,596.64,449.505151,1,0,1,0.083333,4,12,2000,911.09047,867.538271,0,2
2771.640602,1,0,0,0,2071.167874,0,0,0,0.166667,6,0,4000,804.570403,735.219705,0,3
14.042241,1,92.16,0,92.16,0,0.333333,0,0.25,0,0,4,500,91.672694,88.184604,0.166667,1
3855.225836,1,0,0,0,1837.620008,0,0,0,0.416667,5,0,7500,977.203331,875.725207,0,3
21.542924,1,0,0,0,1087.758564,0,0,0,0.083333,4,0,1200,1173.576762,158.975163,0.090909,1
1603.991792,1,0,0,0,73.24187,0,0,0,0.166667,2,0,1700,437.134508,673.208585,0,3
82.414018,1,219.24,0,219.24,0,1,0,1,0,0,12,1500,128.095464,170.440977,0,2
161.576879,0.909091,194,59,135,0,0.416667,0.083333,0.333333,0,0,6,5000,738.457844,197.425096,0.1,1
1060.022249,1,200.51,200.51,0,0,0.25,0.25,0,0,0,5,1200,407.022337,399.681786,0,1
56.798467,1,93.1,0,93.1,0,0.583333,0,0.583333,0,0,7,2500,83.556361,172.482173,0,1
82.706999,1,367.67,289.77,77.9,0,0.416667,0.333333,0.083333,0,0,9,4700,610.349554,143.185465,0.083333,2
933.072519,1,12.4,12.4,0,1085.487045,0.083333,0.083333,0,0.166667,6,1,2500,481.589626,238.636185,0.083333,3
295.680572,1,0,0,0,497.548257,0,0,0,0.166667,2,0,2200,1676.131231,176.822347,0,3
1196.869653,1,117.24,0,117.24,0,1,0,1,0,0,12,1200,380.06061,371.31214,0,2
1672.711195,1,0,0,0,442.298324,0,0,0,0.416667,6,0,1800,432.121759,623.766019,0,3
595.870472,0.818182,990,990,0,0,0.083333,0.083333,0,0,0,1,3000,764.86843,226.19801,0,2
1043.114756,1,599.92,0,599.92,0,1,0,1,0,0,23,5000,687.999005,255.719951,0,2
3155.155315,1,0,0,0,147.664311,0,0,0,0.166667,2,0,3500,975.901669,949.523933,0,3
1051.38615,1,416.6,0,416.6,0,1,0,1,0,0,20,1050,509.248904,1006.439477,0,2
556.857438,1,21.9,21.9,0,0,0.166667,0.166667,0,0,0,2,600,162.272808,271.112945,0,1
1607.609771,1,0,0,0,1007.849308,0,0,0,0.166667,3,0,7000,523.481375,414.584718,0,3
502.236778,1,603.46,328.68,274.78,0,0.583333,0.333333,0.416667,0,0,13,1200,233.768374,353.463494,0,2
44.444599,1,374.81,0,374.81,0,0.416667,0,0.333333,0,0,6,4000,309.602823,105.971136,0,1
1433.699563,1,50,50,0,0,0.083333,0.083333,0,0,0,1,1500,275.687079,457.454141,0,1
344.288226,1,146.75,0,146.75,0,0.416667,0,0.416667,0,0,5,1500,135.87419,203.496004,0,1
1132.661616,1,175,0,175,0,0.583333,0,0.5,0,0,7,1200,254.27684,835.079395,0,1
857.767403,1,639.56,0,639.56,0,0.25,0,0.25,0,0,4,2200,210.272469,254.976679,0,2
1049.109012,1,200.02,0,200.02,0,0.5,0,0.5,0,0,6,1000,548.458069,992.622332,0,1
131.271213,1,147.26,0,147.26,0,0.333333,0,0.25,0,0,4,1000,430.455738,163.227325,0.090909,1
857.313072,1,139.16,0,139.16,0,0.583333,0,0.583333,0,0,9,1200,1209.136709,641.54543,0,2
1155.9765,1,0,0,0,1115.92003,0,0,0,0.166667,2,0,1500,1298.142663,443.370345,0,3
492.040223,1,17,17,0,171.814665,0.083333,0.083333,0,0.333333,4,1,600,243.905711,291.892373,0,3
475.826042,1,950,950,0,0,0.083333,0.083333,0,0,0,1,4500,118.53066,290.333335,0,2
2392.299552,1,0,0,0,118.3391,0,0,0,0.333333,4,0,3200,602.769462,565.639938,0,3
1089.351276,1,595.83,563.5,32.33,147.306438,0.25,0.25,0.083333,0.083333,1,8,2500,316.521528,382.024584,0,2
27.498033,1,0,0,0,37.771996,0,0,0,0.083333,1,0,1000,46.365579,276.074313,0.1,1
1765.263223,1,73.8,0,73.8,0,1,0,1,0,0,12,1800,356.324476,679.20095,0,2
2196.006333,1,666.89,550.79,116.1,0,0.5,0.25,0.166667,0,0,8,7500,579.257195,773.160428,0,2
1118.610853,1,293.26,0,293.26,0,0.916667,0,0.916667,0,0,11,1500,317.991447,220.504335,0,2
18.288834,0.636364,0,0,0,149.6351,0,0,0,0.083333,1,0,3000,307.559683,76.436629,0.166667,1
162.293507,1,0,0,0,428.185827,0,0,0,0.25,5,0,500,90.933457,467.783339,0,3
333.175537,1,0,0,0,709.915658,0,0,0,0.083333,2,0,1200,88.066511,95.6311,0.083333,1
121.663829,1,488.52,0,488.52,0,0.5,0,0.416667,0,0,6,7500,459.429985,255.903482,0,2
1390.563775,1,0,0,0,154.241717,0,0,0,0.083333,1,0,1500,506.958786,606.10374,0,1
1600.510219,1,0,0,0,94.928008,0,0,0,0.25,3,0,1800,579.289913,450.993235,0,3
135.25122,1,904.55,63.4,841.15,0,0.75,0.083333,0.583333,0,0,21,7500,990.722558,163.711273,0,2
734.77748,0.818182,33.37,0,33.37,921.54819,0.083333,0,0.083333,0.083333,1,1,1500,1741.996361,228.404649,0,1
2470.787327,1,0,0,0,1715.518342,0,0,0,0.416667,6,0,4000,593.427752,585.836711,0,3
564.36524,1,0,0,0,1003.670076,0,0,0,0.166667,2,0,1200,1219.36304,225.940694,0.083333,1
282.588132,0.727273,170,170,0,0,0.083333,0.083333,0,0,0,1,5500,1499.355812,209.440652,0,1
2415.67887,1,125.45,0,125.45,0,0.583333,0,0.583333,0,0,7,3000,619.883932,628.190373,0,1
66.618088,1,544,0,544,0,1,0,1,0,0,16,3000,473.490702,183.99645,0,2
971.723256,1,1853.7,966.14,887.56,319.449176,1,0.416667,1,0.25,3,26,3500,513.439153,252.114517,0,2
108.386507,1,211.9,211.9,0,0,0.166667,0.166667,0,0,0,2,5100,131.85375,125.337911,0,1
1093.027318,1,0,0,0,92.01775,0,0,0,0.083333,1,0,1200,330.592103,227.755597,0,1
1462.921098,1,609.16,609.16,0,1054.286672,0.25,0.25,0,0.25,4,3,2000,506.068295,314.8002,0,3
2786.817229,1,0,0,0,154.876604,0,0,0,0.083333,1,0,7000,609.526586,625.852886,0,3
1504.980887,1,322.81,184.71,138.1,0,0.583333,0.416667,0.5,0,0,15,1600,467.652307,644.070346,0,2
1097.718192,1,0,0,0,77.325405,0,0,0,0.333333,4,0,1200,278.781487,425.605099,0,3
1150.280984,1,450,250,200,0,0.25,0.166667,0.083333,0,0,4,1200,839.754013,766.890275,0,2
625.144248,1,958.39,365,593.39,0,1,0.166667,1,0,0,30,4000,881.159896,205.198021,0,2
287.787967,1,0,0,0,19.464101,0,0,0,0.083333,1,0,300,104.919187,346.608792,0,1
1475.485907,1,522.68,522.68,0,1635.215775,0.25,0.25,0,0.166667,4,7,3000,265.318943,572.110855,0,3
1286.787274,1,0,0,0,68.190923,0,0,0,0.166667,2,0,1500,1602.22002,421.628447,0,3
603.686346,1,397.5,88,309.5,63.384239,0.5,0.083333,0.416667,0.166667,2,12,1500,279.038144,269.861111,0,2
42.045574,1,90,90,0,0,0.083333,0.083333,0,0,0,1,4000,28.556632,141.90112,0,1
1155.509859,1,564,564,0,0,0.166667,0.166667,0,0,0,6,4000,279.047416,295.461365,0,1
1358.513908,1,0,0,0,73.870282,0,0,0,0.083333,2,0,1500,353.105652,435.809869,0,1
157.907139,1,499.92,0,499.92,1093.855719,1,0,1,0.166667,4,12,3000,788.375119,150.191528,0,2
46.103924,0.818182,443.25,443.25,0,0,0.25,0.25,0,0,0,3,6500,417.350534,93.536782,0,1
221.861874,1,0,0,0,250.779227,0,0,0,0.083333,2,0,2500,209.265168,203.118526,0,1
1248.332959,1,478.32,198,280.32,157.20552,0.583333,0.083333,0.416667,0.083333,2,8,4000,1429.176523,360.158214,0,2
7.14111,0.727273,288,0,288,0,1,0,1,0,0,12,3000,228.853499,24.171054,0,2
3312.514107,1,0,0,0,830.921998,0,0,0,0.333333,5,0,6500,962.359607,861.467363,0,3
226.445662,0.909091,0,0,0,291.685333,0,0,0,0.083333,1,0,1500,138.84951,187.570875,0,1
88.905573,0.727273,537.56,537.56,0,0,0.25,0.25,0,0,0,6,2500,563.972982,210.924256,0,1
31.870622,0.636364,125.06,0,125.06,0,0.5,0,0.5,0,0,6,1000,264.43684,149.607903,0,1
1906.104266,1,781.43,1,780.43,2097.271687,0.583333,0.083333,0.5,0.166667,2,16,3400,495.427538,618.280632,0,2
1174.088448,1,0,0,0,39.500445,0,0,0,0.083333,1,0,1200,283.442187,463.961378,0,1
159.210281,1,247.8,75.8,172,0,0.25,0.083333,0.166667,0,0,3,5000,607.575208,155.618451,0,1
1614.278999,1,554.65,452.85,101.8,603.964591,0.5,0.333333,0.166667,0.25,3,13,2000,485.998474,624.895688,0,3
3173.141048,1,895.92,0,895.92,0,1,0,1,0,0,12,4500,723.653473,749.728054,0,2
1486.00963,1,757.6,702,55.6,374.404841,0.416667,0.333333,0.083333,0.083333,1,6,5000,932.414285,391.326386,0,2
811.638687,1,0,0,0,783.165528,0,0,0,0.083333,1,0,3000,608.913721,276.992932,0,1
1081.672472,1,0,0,0,18.573429,0,0,0,0.083333,1,0,1500,1713.311527,541.172178,0.1,1
811.071722,1,208.92,0,208.92,206.635247,0.666667,0,0.666667,0.166667,2,8,2500,282.414709,346.656778,0,1
559.750373,1,622.44,400,222.44,0,0.75,0.083333,0.666667,0,0,9,700,893.494936,354.744949,0.083333,2
834.825957,1,0,0,0,1195.000251,0,0,0,0.25,6,0,1200,1392.439311,221.752549,0.1,3
2663.506152,1,0,0,0,181.289985,0,0,0,0.083333,1,0,3200,705.964088,957.582069,0,3
1396.625608,1,1163.49,639.37,524.12,1131.376682,0.916667,0.416667,0.666667,0.166667,7,20,1900,607.122812,945.876518,0,2
2370.760037,1,94.47,0,94.47,0,0.666667,0,0.583333,0,0,11,4500,770.48848,586.751872,0,2
470.91505,1,907.5,574.5,333,0,0.583333,0.166667,0.333333,0,0,10,1500,1065.270854,187.996032,0,2
2732.813233,1,245.01,245.01,0,2721.303612,0.166667,0.166667,0,0.25,3,2,5000,1289.823661,782.936511,0,3
1267.081143,1,309.9,0,309.9,0,0.5,0,0.5,0,0,6,3000,697.223817,342.412476,0,2
68.607989,0.909091,584.26,188.54,395.72,0,1,0.083333,1,0,0,26,4000,298.014685,130.102479,0.090909,2
1699.100066,1,73.5,73.5,0,0,0.083333,0.083333,0,0,0,1,1700,429.500066,992.881958,0,1
504.248851,1,472.09,0,472.09,0,0.916667,0,0.916667,0,0,11,1000,209.360972,282.381583,0,2
545.819208,1,49.55,0,49.55,0,0.25,0,0.25,0,0,3,2500,397.410932,247.041179,0,1
748.352082,1,1199.77,464.39,735.38,550.543385,0.916667,0.333333,0.833333,0.333333,7,24,1200,622.155263,317.100121,0.090909,2
70.831061,1,531,300,231,0,0.916667,0.333333,0.916667,0,0,16,1500,497.383598,153.202749,0.25,2
1337.57386,1,0,0,0,36.473828,0,0,0,0.083333,1,0,3000,395.385249,324.284676,0,1
1695.52577,1,199.92,0,199.92,1995.609365,1,0,1,0.083333,1,12,4000,578.152341,503.162275,0,2
1374.431396,1,81,0,81,0,0.75,0,0.75,0,0,9,3000,356.933062,540.428943,0,2
2724.685011,1,0,0,0,724.694411,0,0,0,0.25,5,0,3000,1351.895242,997.918515,0,3
130.644698,1,338.79,0,338.79,0,0.916667,0,0.916667,0,0,19,1500,196.79846,176.914811,0.083333,2
631.959341,1,0,0,0,19.388248,0,0,0,0.083333,1,0,700,161.443162,328.060694,0,1
1222.050009,1,0,0,0,1143.669546,0,0,0,0.166667,5,0,2500,291.446692,386.604593,0,3
84.3929,0.909091,141.84,0,141.84,0,0.75,0,0.75,0,0,23,1200,371.759761,158.208417,0.1,2
287.589522,1,33.35,0,33.35,0,0.083333,0,0.083333,0,0,1,6000,558.143294,170.130711,0,1
32.89402,1,271.68,0,271.68,0,0.666667,0,0.583333,0,0,12,2400,226.744914,167.809303,0.083333,2
1445.383522,1,0,0,0,342.162677,0,0,0,0.416667,7,0,1700,430.833894,493.978138,0,3
738.992204,1,0,0,0,186.282849,0,0,0,0.083333,1,0,2000,386.913089,255.052406,0,1
151.704474,1,0,0,0,87.794993,0,0,0,0.166667,2,0,150,316.324154,277.040895,0,1
72.351933,1,245.84,0,245.84,0,0.833333,0,0.833333,0,0,10,1200,187.34317,172.747168,0.166667,2
1347.883104,1,174.05,69.55,104.5,1714.06927,0.166667,0.083333,0.083333,0.25,5,3,3000,1711.864665,392.529445,0,3
1915.189848,1,0,0,0,1390.387875,0,0,0,0.25,4,0,2500,714.25653,544.704952,0,3
177.371967,1,534,0,534,0,0.666667,0,0.5,0,0,8,3500,453.357965,194.132474,0,2
1572.097459,1,0,0,0,1128.876546,0,0,0,0.083333,3,0,2500,402.317895,402.142382,0,3
45.22614,0.727273,0,0,0,146.123548,0,0,0,0.083333,1,0,150,298.10235,127.897927,0,1
1519.317855,1,0,0,0,548.289216,0,0,0,0.166667,2,0,2000,456.098668,392.102723,0,3
72.188087,1,117.9,117.9,0,0,0.083333,0.083333,0,0,0,2,3400,14.500688,113.963653,0,1
917.531824,1,0,0,0,1273.778445,0,0,0,0.083333,1,0,1600,1498.695114,331.493084,0.083333,3
1452.616145,1,522.29,45.65,476.64,0,1,0.083333,1,0,0,13,1500,851.338405,1081.224031,0,2
765.66511,1,0,0,0,924.627991,0,0,0,0.083333,1,0,3000,703.772856,249.298802,0,1
905.771358,1,116.15,36.15,80,0,0.166667,0.083333,0.166667,0,0,3,1000,267.661028,199.189378,0,1
540.157857,1,181.5,0,181.5,0,0.833333,0,0.833333,0,0,11,500,246.839723,669.292383,0,2
1356.050482,1,65.82,39.9,25.92,0,1,0.166667,1,0,0,14,4000,493.729322,390.037637,0,2
2743.221459,1,0,0,0,776.01291,0,0,0,0.166667,2,0,3000,668.207015,934.308332,0,3
1100.505764,1,220,220,0,0,0.166667,0.166667,0,0,0,2,1200,344.856423,623.734943,0,1
1441.591027,1,222.44,0,222.44,0,0.666667,0,0.666667,0,0,8,1500,622.574342,828.47697,0,2
1594.72697,0.818182,0,0,0,266.997482,0,0,0,0.083333,1,0,3000,662.208086,474.606298,0,1
2079.82381,1,1021.9,1021.9,0,812.559357,0.25,0.25,0,0.333333,4,7,3000,570.959953,599.243793,0,3
19.312066,1,334.8,0,334.8,0,1,0,1,0,0,12,5000,499.339328,69.334771,0.166667,2
1635.964498,1,0,0,0,158.919459,0,0,0,0.333333,6,0,1700,464.891311,488.488878,0,3
972.958145,1,100,100,0,37.470292,0.083333,0.083333,0,0.166667,2,1,1000,318.226488,577.927525,0,1
1121.15859,1,202.2,120,82.2,79.037888,0.333333,0.083333,0.25,0.083333,1,5,1200,380.402296,542.04143,0,1
1597.911395,1,0,0,0,162.919727,0,0,0,0.25,3,0,1800,548.420841,416.956325,0,3
3347.229846,1,480,0,480,1760.145824,0.833333,0,0.75,0.166667,3,10,3500,1265.606632,719.870166,0,3
553.253321,0.636364,0,0,0,975.662025,0,0,0,0.25,4,0,1800,1098.758855,113.943497,0,1
52.511818,0.818182,0,0,0,682.164088,0,0,0,0.166667,3,0,3000,1011.119851,155.31308,0.142857,1
51.581189,1,384.89,120,264.89,0,0.666667,0.083333,0.583333,0,0,10,6000,213.515669,156.429964,0.222222,2
20.502046,0.818182,53.36,0,53.36,0,0.25,0,0.166667,0,0,3,2500,88.897909,144.512685,0,1
1991.277745,1,56.7,56.7,0,1159.173849,0.083333,0.083333,0,0.25,6,1,3000,534.718227,623.621303,0,3
1016.712614,1,0,0,0,128.829302,0,0,0,0.083333,2,0,4000,430.136625,331.868318,0,1
76.096025,0.909091,71.22,0,71.22,0,0.25,0,0.25,0,0,3,1500,216.059115,159.478913,0,1
1690.244293,1,0,0,0,272.677146,0,0,0,0.083333,1,0,3000,547.687792,439.251584,0,1
1438.959962,1,242.01,122.01,120,36.887704,0.416667,0.083333,0.333333,0.083333,1,6,1500,318.521195,432.876404,0,1
1655.668019,1,281.3,111.3,170,531.572063,0.5,0.25,0.25,0.25,4,7,2000,356.436938,660.461755,0,3
14.074548,1,39,0,39,0,0.166667,0,0.166667,0,0,2,1500,98.947093,74.147879,0,1
544.314078,1,111.8,111.8,0,912.814627,0.083333,0.083333,0,0.166667,3,1,1200,135.415952,183.945301,0,1
412.385505,1,0,0,0,125.631015,0,0,0,0.083333,2,0,1500,1543.55933,136.386862,0.083333,1
2182.907415,1,0,0,0,210.601451,0,0,0,0.083333,1,0,2500,586.800064,813.633917,0,3
823.003516,1,432,0,432,0,1,0,1,0,0,12,1500,212.326548,316.809973,0,2
104.963063,1,35.74,0,35.74,0,0.166667,0,0.166667,0,0,2,1500,71.588986,178.306161,0,1
605.744452,1,119,119,0,0,0.083333,0.083333,0,0,0,1,1800,253.057215,445.55812,0,1
1477.960998,1,349.25,0,349.25,0,0.916667,0,0.833333,0,0,11,1500,528.615684,500.339157,0,2
234.16953,0.727273,819.15,774.15,45,0,0.25,0.166667,0.083333,0,0,6,5000,1077.230161,179.963067,0,2
701.01727,1,19.96,19.96,0,153.597768,0.083333,0.083333,0,0.25,3,1,3500,218.851473,332.899226,0,1
82.902896,0.727273,430.43,0,430.43,0,0.5,0,0.416667,0,0,10,2500,315.075002,87.824996,0.083333,2
179.357206,1,497.15,497.15,0,0,0.416667,0.416667,0,0,0,6,1200,291.121154,180.093054,0,2
1778.035758,1,449,449,0,0,0.416667,0.416667,0,0,0,7,3500,429.538574,690.355456,0,2
895.308285,1,0,0,0,59.226322,0,0,0,0.166667,2,0,1000,304.93211,272.53859,0,1
1188.651458,1,822.96,156,666.96,0,0.5,0.166667,0.416667,0,0,18,1200,801.255647,686.634722,0,2
1586.128233,1,185,185,0,412.306268,0.083333,0.083333,0,0.25,3,2,2500,547.767021,389.22018,0,3
974.130505,1,482.8,322.98,159.82,0,1,0.25,1,0,0,17,4500,567.680103,380.886977,0,2
2465.684327,1,467.7,467.7,0,934.710802,0.416667,0.416667,0,0.083333,1,13,3000,784.234756,958.838221,0,3
1038.465061,1,264.8,0,264.8,0,0.416667,0,0.333333,0,0,5,1000,418.812352,773.534938,0,1
528.917839,1,647.69,483.59,164.1,0,0.666667,0.25,0.333333,0,0,12,1000,390.696467,213.744956,0,2
339.039307,1,345.66,45.65,300.01,0,0.75,0.083333,0.75,0,0,10,1000,102.011016,294.47698,0,2
